ID,חברה,מס' אתר,עיר,כתובת האתר,רשות מקומית,תחום שיפוט,X_ITM,Y_ITM,סוג אתר,תאריך היתר הקמה,תאריך היתר הפעלה,בדיקה תקופתית אחרונה,היתר קרינה,עוצמה מרבית תיאורטית בµW לסמר,תוצאה מירבית ב% ביחס לסף הבריאות,תאור נקודה בה התקבלה תוצאה מירבית,טכנולוגיית שידור
7097,פלאפון,711847,רהט,עירית  רהט,רהט,רהט,177107,589289,תורן על הגג,19/09/2024,30/10/2024,01/09/2025,יש היתר,56.9,7.056,מבנה קומה 2,דור 3 4 5
7070,פלאפון,711580,רמת חובב,שדרות הדקלים,נאות חובב,רמת חובב,178828,560342,תורן על הגג,20/03/2023,31/01/2024,01/09/2025,יש היתר,48.4,7.95,מבנה דו קומתי - קומה עליונה,דור 3 4 5
5798,פלאפון,410284,חיפה,אחי אילת 20,חיפה,חיפה,206900,747402,תורן על הגג,15/04/2024,31/10/2024,01/09/2025,יש היתר,68.2,7.939,רחוב יציב יצחק 35 - מבנה מגורים - קומה 4,דור 3 4 5
3666,פלאפון,350049,פתח תקווה,לשם 7,פתח תקווה,פתח תקווה,186767,666228,אנטנת עוקץ,30/09/2024,31/10/2024,01/09/2025,יש היתר,59.3,8.07,בתוך מבנה ברחוב האודם 16,דור 3 4
637,PHI (משרת את הוט ופרטנר),WE0970A,פתח-תקווה,רח` קפלן 17,עירית פתח תקווה,פתח תקווה,187801,666087,תורן על הגג,13/02/2025,10/05/2021,02/01/2025,יש היתר,61.8,7.24,רח` אחים בן עזר 15 - מבנה מגורים - קומה 8 במרחק 39 מטר,דור  2 3 4
8358,פלאפון,924915,בית ליד,ממוקם צפון מערבית לצומת בית ליד.,עמק חפר,עמק חפר,191147,692301,תורן קרקעי,01/04/2025,10/06/2021,02/01/2025,יש היתר,26.3,4.181,בתחנת הסעה במרחק 100 מטר ובכיוון °250.,דור 3 4
7934,פלאפון,920339,נתניה,"תחנת שאיבה ביה""ס שי עגנון",נתניה,עמק חפר,188481,694543,תורן קרקעי,20/06/2016,10/06/2021,02/01/2025,יש היתר,5.5,0.905,במבנה בבניה קומה 8 במרחק 170 מטר ובכיוון °250.,דור 3 4
1107,PHI (משרת את הוט ופרטנר),WE3127J,רמת גן,ז`בוטינסקי 35 בנין התאומים 2,עירית רמת גן,רמת גן,181910,665695,תורן על הגג,14/11/2021,04/05/2022,02/01/2025,יש היתר,61.3,7.16,בבניין משרדים התאומים 1 במרחק 51 מטר,דור  2 3 4 5
2413,PHI (משרת את הוט ופרטנר),TC0033D,רמת אפעל,צומת מסובים,מ.א אפעל,אפעל,184392,660596,תורן קרקעי,14/11/2021,04/05/2022,02/01/2025,יש היתר,2.1,0.33,צפויה במבנה מגורים במרחק 77 מטר,דור  2 3 4 5
5850,פלאפון,650938,מדרך עוז,הכניסה למושב,מגידו,מדרך עוז,215572,722825,אנטנת עוקץ,08/07/2025,03/04/2023,02/01/2025,יש היתר,.3,0.074,בית קרוב,דור 3 4
209,PHI (משרת את הוט ופרטנר),MN0812A,אבן יהודה,גנים,מ.מקומית אבן יהודה,אבן יהודה,188855,686398,מתקן גישה אלחוטי,25/06/2018,08/03/2023,02/01/2025,יש היתר,60.4,7.8,רמה זו צפויה בקומה מתחת במרחק 1 מטר,דור  3 4
224,PHI (משרת את הוט ופרטנר),NS4318F,קיסריה,קיסריה מערב,מ.א חוף הכרמל,קיסריה,194514,709477,תורן קרקעי,20/03/2023,09/05/2023,02/01/2025,יש היתר,5.6,0.89,מבנה - קרקע במרחק 25 מטר ובכיוון,דור  2 3 4 5
2849,PHI (משרת את הוט ופרטנר),NS3001A,טייבה-במשולש,בזק טייבה,עירית טייבה במשולש,טייבה,200271,685427,מתקן גישה אלחוטי,12/12/2023,15/01/2024,02/01/2025,יש היתר,67.5,7.53,מבנה מגורים - מרפסת גג במרחק 23 מטר,דור  3 4
6737,פלאפון,910088,בנימינה,אזור תעשייה בנימניה,בנימינה,בנימינה גבעת עדה,195418,713365,תורן על הגג,05/11/2024,16/01/2025,02/01/2025,יש היתר,31.6,4.76,המלאכה 37 קומה עליונה,דור 3 4 5
7711,סלקום,21313,טירה,רח` אל ח`מיס,טירה,טירה,195196,682679,מתקן גישה אלחוטי,10/11/2021,16/02/2023,02/01/2025,יש היתר,38.7,5.217,במרפסת תחתונה,דור 2 3 4
3787,פלאפון,930390,כוכב יאיר,גבעת האנטנות,כוכב יאיר,כוכב יאיר,199825,680802,תורן קרקעי,21/02/2023,16/03/2023,02/01/2025,יש היתר,21.8,3.012,ברחוב קיסריה - מבנה מגורים - קומה 1,דור 3 4 5
7955,פלאפון,920493,נתניה,שטח פתוח בדרום מערב נתניה על שד בן גוריו,נתניה,נתניה,185368,688252,תורן קרקעי,27/04/2022,16/03/2023,02/01/2025,יש היתר,6.9,1.331,בקרוואן,דור 3 4 5
8163,פלאפון,131099,ירושלים,סנש משה 2,ירושלים,ירושלים,222113,638368,תורן על הגג,08/05/2025,16/05/2023,02/01/2025,יש היתר,.6,0.147,כניסה בניין 3 במשה סנה,דור 3 4
4097,פלאפון,350152,גבעת שמואל,בית דווידוף,גבעת שמואל,גבעת שמואל,185572,665179,תורן על הגג,30/07/2024,17/02/2025,02/01/2025,יש היתר,19.5,2.485,קטמה מתחת לגג עליון ביחס לתורן,דור 3 4 5
5431,פלאפון,650184,אום אל פחם,קניון אום אל פאחם,אום אל פחם,אום אל פחם,214776,714418,מתקן גישה אלחוטי,30/08/2021,17/03/2022,02/01/2025,יש היתר,.4,0.109,בכניסה לחנות מזרונים אמיר,דור 3 4
2251,PHI (משרת את הוט ופרטנר),WE3871E,פתח-תקווה,פתח תקווה הפורצים 22,עירית פתח תקווה,פתח תקווה,188602,666056,תורן על הגג,01/08/2023,17/03/2024,02/01/2025,יש היתר,31.8,3.45,הרב יחבוב אהרון 13-15 במרחק 64 מטר,דור  3 4 5
2452,PHI (משרת את הוט ופרטנר),WE6293D,גבעתיים,11 מצולות ים,עירית גבעתיים,גבעתיים,181888,663280,תורן על הגג,16/11/2022,17/04/2023,02/01/2025,יש היתר,62.2,7.09,בבית אבות משען במצולות 9 במרחק 66.00 מטר,דור  3 4 5
675,PHI (משרת את הוט ופרטנר),WE3032B,רמת גן,עוזיאל 163,עירית רמת גן,רמת גן,183156,663333,אנטנת עוקץ,06/08/2025,18/02/2024,02/01/2025,יש היתר,60.6,7.15,מרפסת שכן דרומי במרחק 8.50 מטר,דור  2 3 4
1312,PHI (משרת את הוט ופרטנר),WE3177B,רמת גן,רח` אריה בן אליעזר 13,עירית רמת גן,רמת גן,184383,663855,תורן על הגג,13/02/2023,20/03/2023,02/01/2025,יש היתר,62.8,7.78,בן אליעזר 14 במרחק 54 מטר,דור  2 3 4 5
3641,פלאפון,344108,בני ברק,כהנמן 74,בני ברק,בני ברק,185144,665359,תורן על הגג,16/07/2023,21/01/2024,02/01/2025,יש היתר,59.8,7.966,שמשון הגיבור 2 קומה 5,דור 3 4 5
7119,פלאפון,910259,חדרה,דרום מזרחית למגדל המים,חדרה,חדרה,196096,702042,תורן קרקעי,22/06/2023,24/01/2024,02/01/2025,יש היתר,.0,0,אין אזור מאוכלס ברציפות,דור 3 4 5
7972,פלאפון,920755,כפר יונה,דרומית לכפר יונה,כפר יונה,כפר יונה,193053,690435,תורן קרקעי,07/08/2025,27/04/2022,02/01/2025,יש היתר,.0,0,אין אזור מאוכלס ברציפות,דור 3 4
454,PHI (משרת את הוט ופרטנר),WE0688A,גני תקווה,סמטת קדש,מ.מקומית גני תקווה,גני תקווה,188416,663166,תורן על הגג,17/02/2022,27/04/2022,02/01/2025,יש היתר,23.0,2.82,בסמטת קדש 15 במרחק 68 מטר,דור  2 3 4 5
478,PHI (משרת את הוט ופרטנר),WE0862B,פתח-תקווה,אם המושבות,עירית פתח תקווה,פתח תקווה,187573,667879,תורן קרקעי,22/02/2022,27/04/2022,02/01/2025,יש היתר,1.6,0.28,במגרש אימונים של קבוצות הילדים במרחק 68 מטר,דור  2 3 4 5
2596,PHI (משרת את הוט ופרטנר),TE0157D,סביון,בית עלמין רח` שורש,מ.מקומית סביון,מגשימים,189876,661664,תורן קרקעי,09/10/2024,28/01/2025,02/01/2025,יש היתר,3.2,0.42,ק.ג. מהנדסי מיזוג מגשימים במרחק 99 מטר,דור  3 4 5
1098,PHI (משרת את הוט ופרטנר),WE3108A,בני ברק,ברוך הירש 3,עירית בני ברק,בני ברק,183623,667175,אנטנה משתפלת,27/11/2024,29/01/2025,02/01/2025,יש היתר,52.2,6.7,ברוך הירש 4 במרחק 80 מטר,דור  2 3 4 5
5228,סלקום,5903,טירה,רח` טארק עבד אל חי,טירה,טירה,195811,682098,מתקן גישה אלחוטי,09/11/2022,29/02/2024,02/01/2025,יש היתר,27.5,3.146,במבנה קומה 4,דור 2 4
7547,פלאפון,920204,נתניה,בית חולים לניאדו,נתניה,נתניה,186665,694629,אנטנה משתפלת,27/03/2024,31/05/2021,02/01/2025,יש היתר,51.1,7.955,במבנה ישיבת דברי חיים קומה 1 במרחק 55 מטר ובכיוון °180.,דור 3 4
8226,פלאפון,340119,רמת גן,"באצטדיון הלאומי בר""ג",רמת גן,רמת גן,183518,667656,תורן קרקעי,23/07/2014,04/10/2021,02/02/2025,יש היתר,33.6,7.39,בתוך מחסנים,דור 3 4
3773,פלאפון,811224,ראשון לציון,רח` עזרא,ראשון לציון,ראשון לציון,183767,650910,מתקן גישה אלחוטי,07/01/2024,05/05/2024,02/02/2025,יש היתר,29.7,4.202,במבנה מגורים עזרא 82 א` - ק.1 במרחק 14 מטר ובכיוון °295.,דור 3 4
2895,PHI (משרת את הוט ופרטנר),TS0124C,בת ים,קולוני ביץ,עירית בת ים,בת ים,175347,657597,אנטנת עוקץ,19/02/2024,10/03/2024,02/02/2025,יש היתר,41.3,5.76,מבנה בבניה - קומה 18 במרחק 82 מטר,דור  2 3 4 5
2475,PHI (משרת את הוט ופרטנר),IN6412F,עמק חפר,גשר העץ 11  אזור תעשיה,מ.א עמק חפר,מפעלי חפר,190677,701216,אתר זעיר פנימי,16/06/2015,03/02/2025,02/02/2025,יש היתר,34.3,4.85,במפלס הרצפה מול אנטנה כלל כיוונית במרחק 0.5 מטר ממנה.,דור  3
5402,פלאפון,360671,בת ים,ניסנבאום,בת ים,בת ים,176417,657127,אתר זעיר פנימי,29/07/2019,06/02/2025,02/02/2025,יש היתר,19.9,4.048,במפלס הרצפה מול אנטנה כלל כיוונית במרחק 6.6 מטר ממנה.,דור 3 4
3269,פלאפון,620303,עמק הירדן,עגלה זמנית צמוד לתורן סלקום,עמק הירדן,עמק הירדן,254939,755221,תורן קרקעי,01/07/2025,11/05/2025,02/02/2025,יש היתר,.0,0,אין אזור מאוכלס ברציפות,דור 3 4 5
3142,פלאפון,132063,מודיעין מכבים רעות,בריכת המים,מודיעין רעות,מודיעין מכבים רעות,201708,645538,אנטנת עוקץ,05/03/2023,13/07/2023,02/02/2025,יש היתר,.0,0,אין אזור מאוכלס ברציפות,דור 3 4 5
7423,פלאפון,540142,גבעתיים,רמבם 29,גבעתיים,גבעתיים,181758,664209,מתקן גישה אלחוטי,17/12/2023,14/04/2024,02/02/2025,יש היתר,38.3,5.44,בקומה עליונה של מבנה האנטנות,דור 3 4
468,PHI (משרת את הוט ופרטנר),WE0779A,הרצליה,סוקולוב 53,עירית הרצליה,הרצליה,185513,674943,מתקן גישה אלחוטי,21/11/2018,16/02/2025,02/02/2025,יש היתר,27.5,3.37,רמה זו צפויה בקומה מתחת ביחס לסקטורים 100/210 במרחק 5 מטר,דור  2 3 4
1058,PHI (משרת את הוט ופרטנר),SO5033F,אשדוד,הנרקיס 13 אשדוד,עירית אשדוד,אשדוד,166728,632845,מתקן גישה אלחוטי,25/05/2021,17/06/2021,02/02/2025,יש היתר,32.2,3.96,בדרך מנחם בגין 9 - מבנה מגורים קומה 9 במרחק 39 מטר,דור  2 3 4
1689,PHI (משרת את הוט ופרטנר),SO5374K,אשדוד,רובע ז,עירית אשדוד,אשדוד,168064,633583,מתקן גישה אלחוטי,31/07/2018,19/04/2023,02/02/2025,יש היתר,21.0,2.97,"רמה זו צפויה בבניין 4 קומות בית מדרש ""האחים חנצ`לנסקי""- קומה 3 במרחק 23 מטר",דור  2 3 4
5517,פלאפון,820298,באר טוביה,א.ת עד הלום.,באר טוביה,עד הלום,168194,630265,אנטנת עוקץ,15/07/2024,20/02/2025,02/02/2025,יש היתר,.0,0,אין אזור מאוכלס ברציפות,דור 3 4 5
1849,PHI (משרת את הוט ופרטנר),SO5431F,יבנה,מגרש כדורגל יבנה,עירית יבנה,יבנה,174947,642536,תורן קרקעי,26/12/2023,21/03/2024,02/02/2025,יש היתר,33.6,5.43,שטח מגרש כדורגל - יציע אוהדים במרחק 83 מטר,דור  2 3 4 5
3599,פלאפון,150079,עין גדי,בסמוך לקיבוץ   ליד כביש 90,תמר,תמר,237254,595610,תורן קרקעי,10/03/2020,24/02/2025,02/02/2025,יש היתר,.8,0.219,קרקע,דור 3 4 5
1682,PHI (משרת את הוט ופרטנר),SO5330A,קרית ספר,קרית ספר,ועדה למשנה לרישוי,מטה בנימין,204863,649168,תורן קרקעי,05/06/2019,25/03/2024,02/02/2025,יש היתר,15.1,2.25,רמה זו צפויה במבנה תעשייתי וגן ארועים גן הדסים במרחק 95 מטר,דור  2 3 4
3752,פלאפון,811084,גן רווה,100 מ` מערבית לכפר עיינות בשדה,גן רווה,גן רווה,177868,647224,תורן קרקעי,15/08/2024,26/10/2021,02/02/2025,יש היתר,1.9,0.31,בתוך מבנה מוגים,דור 3 4
872,PHI (משרת את הוט ופרטנר),WE3053C,רמלה,מגדל מים רח` הצנחנים,עירית רמלה,רמלה,186466,648393,אנטנה משתפלת,22/01/2024,27/03/2024,02/02/2025,יש היתר,4.7,0.55,שפירא 18-20 במרחק 95 מטר,דור  2 3 4 5
3672,פלאפון,350100,פתח תקווה,"קק""ל 7",פתח תקווה,פתח תקווה,188930,665143,אנטנת עוקץ,17/02/2021,07/07/2021,02/03/2025,יש היתר,2.5,0.728,על מרפסת קומה 4 מתחת לאנטנה,דור 3 4 5
2401,PHI (משרת את הוט ופרטנר),TC0010C,תל אביב,טברסקי 8,עירית תל אביב,תל אביב יפו,180259,663682,תורן על הגג,08/05/2023,01/06/2023,02/03/2025,יש היתר,67.4,7.32,בית אלפא 19 - מבנה מסחרי - קומה 3 במרחק 38 מטר,דור  2 3 4 5
7606,סלקום,1067,מקווה ישראל,מגדל מים מקווה ישראל,חולון,מקווה ישראל,179979,659234,אנטנה משתפלת,21/03/2023,02/11/2023,02/03/2025,יש היתר,60.2,6.84,במבנה חד קומתי קרקע,דור 2 3 4 5
4353,סלקום,1684,בית דגן,תחנת דלק אלון,בית דגן,בית דגן,184083,655359,תורן קרקעי,08/11/2021,08/08/2023,02/03/2025,יש היתר,3.3,0.47,"משרדי תחנת דלק ""דור אלון""",דור 2 3 4
2909,PHI (משרת את הוט ופרטנר),TS0166B,כפר ביל``ו,צומת בילו,מ.א גזר,כפר ביל''ו,183108,642241,תורן קרקעי,02/04/2024,02/05/2024,02/03/2025,יש היתר,12.6,1.61,תחנת דלק סונול מיקה רחובות במרחק 63 מטר,דור  2 3 4
5759,פלאפון,216757,ביתר עילית,יוחנן בן זכאי פינת רח` אש קדוש ביתר עילית,ביתר עלית,ביתר עילית,210946,622279,תורן קרקעי,05/12/2024,06/03/2025,02/03/2025,יש היתר,62.0,7.804,יוחנן בן זכאי 14 קומה 3,דור 3 4 5
5758,פלאפון,216756,ביתר עילית,רח` הרבי אלעזר המודיעי פינת רח` בעל התניא,ביתר עלית,ביתר עילית,211526,622725,תורן קרקעי,19/12/2024,06/03/2025,02/03/2025,יש היתר,71.2,7.94,מבנה רחוב בעל התניא 1 קומה 4,דור 3 4 5
7959,פלאפון,920545,לב השרון,בכניסה למושב ינוב,לב השרון,לב השרון,195937,691052,תורן קרקעי,26/12/2024,06/03/2025,02/03/2025,יש היתר,27.7,3.626,מבנה קרקע,דור 3 4 5
8357,פלאפון,924913,ניצני עוז,ליד החממות ניצני עוז,לב השרון,לב השרון,201183,690060,תורן קרקעי,23/03/2020,13/03/2025,02/03/2025,יש היתר,1.7,0.339,במפלס קרקע/חממה במרחק 65 מטר ובכיוון °260.,דור 3 4
1839,PHI (משרת את הוט ופרטנר),SO5412E,רחובות,כפר גבירול 29,עירית רחובות,רחובות,179098,644925,תורן על הגג,11/09/2023,13/06/2024,02/03/2025,יש היתר,7.4,0.88,בתי קרקע דרומיים בהר שלמה במרחק 82 מטר,דור  3 4 5
7436,פלאפון,540577,רמת גן,מעלה הצופים (מגדל מים),רמת גן,רמת גן,182352,665479,אנטנת עוקץ,11/07/2022,13/07/2023,02/03/2025,יש היתר,28.6,3.938,במבנה מגורים  סמטת המעלות 3 - קומה 2 במרחק 40 מטר ובכיוון °240.,דור 3 4
5750,פלאפון,216683,ביתר עילית,רח` הרב רפול,ביתר עלית,ביתר עילית,210005,622070,תורן קרקעי,23/12/2020,14/11/2021,02/03/2025,יש היתר,34.4,5.766,במבנה חד קומתי במרחק 94 מטר ובכיוון °80.,דור 3 4
